::1 - - [22/Apr/2022:20:49:30 +0000] "DELETE /v1/launches/106 HTTP/1.1" 200 11 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:30 +0000] "GET /v1/launches HTTP/1.1" 200 2168 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:30 +0000] "DELETE /v1/launches/107 HTTP/1.1" 200 11 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:30 +0000] "GET /v1/launches HTTP/1.1" 200 2170 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:30 +0000] "DELETE /v1/launches/108 HTTP/1.1" 200 11 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:31 +0000] "GET /v1/launches HTTP/1.1" 200 2172 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:31 +0000] "DELETE /v1/launches/109 HTTP/1.1" 200 11 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:31 +0000] "GET /v1/launches HTTP/1.1" 200 2174 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:52 +0000] "POST /v1/launches HTTP/1.1" 201 106 "http://localhost:5000/launch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:52 +0000] "GET /v1/launches HTTP/1.1" 200 2370 "http://localhost:5000/launch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /history HTTP/1.1" 200 1002 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /static/js/main.0c298b7a.js HTTP/1.1" 304 - "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /sound/typing.mp3 HTTP/1.1" 304 - "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
